"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-08-30","2020","08","30","","19.0","","7.7","","13.4","","4.6","","0.0","","1.8","","0.0","","1.8","","","","","","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-08-31","2020","08","31","","18.6","","12.3","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-01","2020","09","01","","21.4","","10.8","","16.1","","1.9","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-02","2020","09","02","","22.1","","10.7","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-03","2020","09","03","","24.0","","11.2","","17.6","","0.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-04","2020","09","04","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-05","2020","09","05","","20.2","","12.3","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","","","15","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-06","2020","09","06","","22.2","","10.8","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-07","2020","09","07","","27.8","","12.6","","20.2","","0.0","","2.2","","0.0","","0.0","","0.0","","","","2","","42",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-08","2020","09","08","","26.9","","9.8","","18.4","","0.0","","0.4","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-09","2020","09","09","","28.9","","10.3","","19.6","","0.0","","1.6","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-10","2020","09","10","","29.1","","12.3","","20.7","","0.0","","2.7","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-11","2020","09","11","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","12","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-12","2020","09","12","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-13","2020","09","13","","14.8","","10.2","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-14","2020","09","14","","17.9","","10.1","","14.0","","4.0","","0.0","","2.4","","0.0","","2.4","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-15","2020","09","15","","24.0","","13.1","","18.6","","0.0","","0.6","","1.7","","0.0","","1.7","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-16","2020","09","16","","22.9","","13.5","","18.2","","0.0","","0.2","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-17","2020","09","17","","22.1","","12.2","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-18","2020","09","18","","16.6","","11.3","","14.0","","4.0","","0.0","","3.6","","0.0","","3.6","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-19","2020","09","19","","21.3","","10.5","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-20","2020","09","20","","18.1","","8.5","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","","","14","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-21","2020","09","21","","","M","","M","","M","","M","","M","1.2","","0.0","","1.2","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-22","2020","09","22","","18.2","","8.9","","13.6","","4.4","","0.0","","0.0","T","0.0","","0.0","T","","","14","","37",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-23","2020","09","23","","16.0","","12.3","","14.2","","3.8","","0.0","","23.9","","0.0","","23.9","","","","20","","48",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-24","2020","09","24","","19.7","","11.9","","15.8","","2.2","","0.0","","6.9","","0.0","","6.9","","","","17","","41",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-25","2020","09","25","","18.5","","11.6","","15.1","","2.9","","0.0","","19.5","","0.0","","19.5","","","","25","","61",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-26","2020","09","26","","14.4","","9.0","","11.7","","6.3","","0.0","","10.5","","0.0","","10.5","","","","","","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-27","2020","09","27","","17.4","","7.3","","12.4","","5.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-28","2020","09","28","","19.3","","8.3","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-29","2020","09","29","","22.8","","10.6","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-09-30","2020","09","30","","22.2","","10.3","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-01","2020","10","01","","19.9","","9.4","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-02","2020","10","02","","21.5","","10.9","","16.2","","1.8","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-03","2020","10","03","","14.6","","10.2","","12.4","","5.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-04","2020","10","04","","15.8","","10.1","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-05","2020","10","05","","18.0","","10.8","","14.4","","3.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-06","2020","10","06","","18.0","","9.7","","13.9","","4.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-07","2020","10","07","","17.7","","9.5","","13.6","","4.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-08","2020","10","08","","19.9","","9.6","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-09","2020","10","09","","15.1","","11.7","","13.4","","4.6","","0.0","","13.8","","0.0","","13.8","","","","19","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-10","2020","10","10","","16.1","","10.3","","13.2","","4.8","","0.0","","2.9","","0.0","","2.9","","","","23","","58",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-11","2020","10","11","","","M","","M","","M","","M","","M","19.9","","0.0","","19.9","","","","10","","41",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-12","2020","10","12","","14.3","","6.6","","10.5","","7.5","","0.0","","0.3","","0.0","","0.3","","","","28","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-13","2020","10","13","","15.6","","8.7","","12.2","","5.8","","0.0","","21.8","","0.0","","21.8","","","","22","","74",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-14","2020","10","14","","15.7","","7.1","","11.4","","6.6","","0.0","","0.0","","0.0","","0.0","","","","","","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-15","2020","10","15","","12.4","","4.9","","8.7","","9.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-16","2020","10","16","","20.4","","10.1","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","","","24","","48",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-17","2020","10","17","","12.6","","10.0","","11.3","","6.7","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-18","2020","10","18","","11.7","","8.4","","10.1","","7.9","","0.0","","20.5","","0.0","","20.5","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-19","2020","10","19","","15.2","","6.1","","10.7","","7.3","","0.0","","0.0","","0.0","","0.0","","","","25","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-20","2020","10","20","","13.2","","4.5","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-21","2020","10","21","","13.4","","2.0","","7.7","","10.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-22","2020","10","22","","10.7","","1.6","","6.2","","11.8","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-23","2020","10","23","","6.8","","3.1","","5.0","","13.0","","0.0","","10.4","","0.0","","10.4","","","","5","","35",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-24","2020","10","24","","8.3","","3.2","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","","","6","","72",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-25","2020","10","25","","6.4","","-0.5","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","","","8","","54",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-26","2020","10","26","","7.1","","0.6","","3.9","","14.1","","0.0","","1.3","","0.0","","1.3","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-27","2020","10","27","","11.5","","0.8","","6.2","","11.8","","0.0","","0.0","","0.0","","0.0","","","","14","","42",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-28","2020","10","28","","16.7","","9.9","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","","","17","","45",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-29","2020","10","29","","14.0","","11.1","","12.6","","5.4","","0.0","","0.0","","0.0","","0.0","","","","23","","37",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-30","2020","10","30","","14.9","","5.1","","10.0","","8.0","","0.0","","3.8","","0.0","","3.8","","","","25","","59",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-10-31","2020","10","31","","11.4","","2.2","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-01","2020","11","01","","13.3","","2.0","","7.7","","10.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-02","2020","11","02","","9.8","","0.8","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-03","2020","11","03","","12.3","","6.2","","9.3","","8.7","","0.0","","23.0","","0.0","","23.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-04","2020","11","04","","17.2","","10.1","","13.7","","4.3","","0.0","","4.2","","0.0","","4.2","","","","24","","81",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-05","2020","11","05","","16.6","","6.0","","11.3","","6.7","","0.0","","2.9","","0.0","","2.9","","","","24","","68",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-06","2020","11","06","","11.8","","2.8","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","","","30","","48",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-07","2020","11","07","","9.2","","-1.1","","4.1","","13.9","","0.0","","0.0","","0.0","","0.0","","","","32","","50",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-08","2020","11","08","","8.4","","-1.9","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","","","35","","41",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-09","2020","11","09","","7.2","","-2.4","","2.4","","15.6","","0.0","","3.6","","0.0","","3.6","","","","16","","41",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-10","2020","11","10","","6.8","","0.3","","3.6","","14.4","","0.0","","0.9","","0.0","","0.9","","","","29","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-11","2020","11","11","","6.1","","0.0","","3.1","","14.9","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-12","2020","11","12","","7.8","","4.4","","6.1","","11.9","","0.0","","18.6","","0.0","","18.6","","","","13","","48",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-13","2020","11","13","","11.1","","4.5","","7.8","","10.2","","0.0","","16.1","","0.0","","16.1","","","","29","","55",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-14","2020","11","14","","7.7","","1.3","","4.5","","13.5","","0.0","","1.6","","0.0","","1.6","","","","13","","58",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-15","2020","11","15","","11.6","","6.3","","9.0","","9.0","","0.0","","5.0","","0.0","","5.0","","","","16","","58",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-16","2020","11","16","","7.5","","3.6","","5.6","","12.4","","0.0","","30.4","","0.0","","30.4","","","","6","","41",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-17","2020","11","17","","13.1","","5.5","","9.3","","8.7","","0.0","","6.2","","0.0","","6.2","","","","20","","54",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-18","2020","11","18","","9.7","","5.4","","7.6","","10.4","","0.0","","7.2","","0.0","","7.2","","","","23","","37",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-19","2020","11","19","","8.8","","2.0","","5.4","","12.6","","0.0","","1.7","","0.0","","1.7","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-20","2020","11","20","","10.0","","4.7","","7.4","","10.6","","0.0","","0.8","","0.0","","0.8","","","","14","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-21","2020","11","21","","7.7","","1.4","","4.6","","13.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-22","2020","11","22","","6.0","","1.8","","3.9","","14.1","","0.0","","1.9","","0.0","","1.9","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-23","2020","11","23","","7.6","","3.2","","5.4","","12.6","","0.0","","5.3","","0.0","","5.3","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-24","2020","11","24","","8.6","","0.6","","4.6","","13.4","","0.0","","7.3","","0.0","","7.3","","","","15","","46",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-25","2020","11","25","","8.0","","0.6","","4.3","","13.7","","0.0","","0.8","","0.0","","0.8","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-26","2020","11","26","","8.4","","3.8","","6.1","","11.9","","0.0","","0.0","T","0.0","","0.0","T","","","15","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-27","2020","11","27","","9.4","","6.2","","7.8","","10.2","","0.0","","2.3","","0.0","","2.3","","","","16","","41",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-28","2020","11","28","","","M","","M","","M","","M","","M","","M","0.0","","","M","","","23","","50",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-29","2020","11","29","","7.9","","1.2","","4.6","","13.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-11-30","2020","11","30","","11.0","","2.7","","6.9","","11.1","","0.0","","9.3","","0.0","","9.3","","","","25","","48",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-01","2020","12","01","","7.4","","-0.6","","3.4","","14.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-02","2020","12","02","","9.5","","0.7","","5.1","","12.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-03","2020","12","03","","7.4","","0.8","","4.1","","13.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-04","2020","12","04","","10.2","","0.6","","5.4","","12.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-05","2020","12","05","","10.4","","-0.2","","5.1","","12.9","","0.0","","","M","","M","0.2","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-06","2020","12","06","","10.6","","2.3","","6.5","","11.5","","0.0","","","M","","M","0.0","T","","","13","","37",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-07","2020","12","07","","8.6","","7.1","","7.9","","10.1","","0.0","","","M","","M","7.3","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-08","2020","12","08","","9.7","","7.6","","8.7","","9.3","","0.0","","","M","","M","12.8","","","","14","","35",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-09","2020","12","09","","10.7","","0.8","","5.8","","12.2","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-10","2020","12","10","","6.7","","2.9","","4.8","","13.2","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-11","2020","12","11","","7.4","","2.0","","4.7","","13.3","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-12","2020","12","12","","5.3","","-0.6","","2.4","","15.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-13","2020","12","13","","6.0","","0.9","","3.5","","14.5","","0.0","","10.1","","0.0","","10.1","","","","12","","48",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-14","2020","12","14","","9.6","","4.0","","6.8","","11.2","","0.0","","2.0","","0.0","","2.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-15","2020","12","15","","9.0","","5.3","","7.2","","10.8","","0.0","","8.4","","0.0","","8.4","","","","14","","52",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-16","2020","12","16","","10.0","","7.0","","8.5","","9.5","","0.0","","5.7","","0.0","","5.7","","","","14","","58",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-17","2020","12","17","","10.5","","4.1","","7.3","","10.7","","0.0","","2.5","","0.0","","2.5","","","","21","","58",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-18","2020","12","18","","9.8","","6.8","","8.3","","9.7","","0.0","","11.5","","0.0","","11.5","","","","14","","52",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-19","2020","12","19","","9.2","","3.2","","6.2","","11.8","","0.0","","16.6","","0.0","","16.6","","","","29","","45",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-20","2020","12","20","","13.2","","5.3","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","","","23","","58",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-21","2020","12","21","","6.3","","0.1","","3.2","","14.8","","0.0","","41.8","","8.0","","52.8","","2","E","30","","39",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-22","2020","12","22","","5.5","","-1.8","","1.9","","16.1","","0.0","","0.0","","0.0","","0.0","","2","","28","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-23","2020","12","23","","4.7","","-2.5","","1.1","","16.9","","0.0","","0.0","","0.0","","0.0","","1","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-24","2020","12","24","","3.1","","-4.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","0","T","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-25","2020","12","25","","4.5","","0.2","","2.4","","15.6","","0.0","","9.1","","0.0","","9.1","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-26","2020","12","26","","8.3","","2.0","","5.2","","12.8","","0.0","","0.6","","0.0","","0.6","","","","19","","52",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-27","2020","12","27","","7.5","","4.0","","5.8","","12.2","","0.0","","7.5","","0.0","","7.5","","","","14","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-28","2020","12","28","","7.5","","-0.2","","3.7","","14.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-29","2020","12","29","","5.6","","0.6","","3.1","","14.9","","0.0","","8.7","","0.0","","8.7","","","","","M","","M"
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-30","2020","12","30","","7.8","","5.5","","6.7","","11.3","","0.0","","20.4","","0.0","","20.4","","","","14","","61",""
"-123.43","48.65","VICTORIA INTL A","1018621","2020-12-31","2020","12","31","","8.0","","6.1","","7.1","","10.9","","0.0","","7.2","","0.0","","7.2","","","","14","","33",""
